POSTCODE,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
4659,33220,Fraser Coast,1.0000000,Good,Good,0
4660,31820,Bundaberg,0.9987549,Good,Good,0
4660,33220,Fraser Coast,0.0012451,Good,Good,1
4662,33220,Fraser Coast,1.0000000,Good,Good,0
4670,31820,Bundaberg,1.0000000,Good,Good,0
4671,31820,Bundaberg,0.9198436,Good,Good,0
4671,35760,North Burnett,0.0801564,Good,Good,0
4673,31820,Bundaberg,1.0000000,Good,Good,0
4674,33360,Gladstone,1.0000000,Good,Good,0
4676,33360,Gladstone,1.0000000,Good,Good,0
4677,33360,Gladstone,1.0000000,Good,Good,0
4678,33360,Gladstone,1.0000000,Good,Good,0
4680,33360,Gladstone,1.0000000,Good,Good,0
4694,33360,Gladstone,1.0000000,Good,Good,0
4695,33360,Gladstone,1.0000000,Good,Good,0
4697,33360,Gladstone,1.0000000,Good,Good,0
4699,36370,Rockhampton,1.0000000,Acceptable,Good,0
4700,34530,Livingstone,0.0034812,Acceptable,Good,1
4700,36370,Rockhampton,0.9965188,Acceptable,Good,0
4701,34530,Livingstone,0.0552164,Acceptable,Good,0
4701,36370,Rockhampton,0.9447836,Acceptable,Good,0
4702,30370,Banana,0.0622204,Acceptable,Good,0
4702,32270,Central Highlands (Qld),0.1210862,Acceptable,Good,0
4702,34530,Livingstone,0.1514223,Acceptable,Good,0
4702,36370,Rockhampton,0.6651701,Acceptable,Good,0
4702,37550,Woorabinda,0.0001011,Good,Good,1
4703,34530,Livingstone,1.0000000,Acceptable,Good,0
4704,34530,Livingstone,1.0000000,Acceptable,Good,0
4705,34530,Livingstone,0.4261375,Acceptable,Good,0
4705,33980,Isaac,0.5738625,Good,Good,0
4706,34530,Livingstone,1.0000000,Acceptable,Good,0
4707,33980,Isaac,1.0000000,Good,Good,0
4709,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4710,34530,Livingstone,1.0000000,Acceptable,Good,0
4711,34530,Livingstone,1.0000000,Acceptable,Good,0
4712,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4713,37550,Woorabinda,1.0000000,Good,Good,0
4714,36370,Rockhampton,1.0000000,Acceptable,Good,0
4715,30370,Banana,1.0000000,Acceptable,Good,0
4716,30370,Banana,1.0000000,Acceptable,Good,0
4717,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4718,30370,Banana,0.9165234,Acceptable,Good,0
4718,32270,Central Highlands (Qld),0.0834727,Acceptable,Good,0
4718,37550,Woorabinda,0.0000039,Good,Good,1
4719,30370,Banana,1.0000000,Acceptable,Good,0
4720,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4721,32270,Central Highlands (Qld),0.0153984,Acceptable,Good,0
4721,33980,Isaac,0.9846016,Good,Good,0
4722,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4723,32270,Central Highlands (Qld),1.0000000,Acceptable,Good,0
4724,32270,Central Highlands (Qld),0.0000001,Acceptable,Good,1
4724,30410,Barcaldine,0.9755856,Good,Good,0
4724,33980,Isaac,0.0244143,Good,Good,0
4725,30410,Barcaldine,1.0000000,Good,Good,0
4726,30410,Barcaldine,1.0000000,Good,Good,0
4727,34710,Longreach,1.0000000,Good,Good,0
4728,30410,Barcaldine,1.0000000,Good,Good,0
4730,30450,Barcoo,0.0189197,Acceptable,Good,0
4730,34710,Longreach,0.9810803,Good,Good,0
4731,34710,Longreach,1.0000000,Good,Good,0
4732,30410,Barcaldine,0.9910672,Good,Good,0
4732,34710,Longreach,0.0089328,Good,Good,1
4733,37400,Winton,1.0000000,Good,Good,0
4735,37400,Winton,0.9999894,Good,Good,0
4735,32750,Diamantina,0.0000106,Poor,Good,1
4736,30450,Barcoo,1.0000000,Acceptable,Good,0
4737,33980,Isaac,0.0099749,Good,Good,1
4737,34770,Mackay,0.9900251,Good,Good,0
4738,33980,Isaac,0.3367249,Good,Good,0
4738,34770,Mackay,0.6632751,Good,Good,0
4739,33980,Isaac,1.0000000,Good,Good,0
4740,34770,Mackay,1.0000000,Good,Good,0
4741,33980,Isaac,0.1076864,Good,Good,0
4741,34770,Mackay,0.8923136,Good,Good,0
4742,33980,Isaac,1.0000000,Good,Good,0
4743,33980,Isaac,1.0000000,Good,Good,0
4744,33980,Isaac,1.0000000,Good,Good,0
4745,33980,Isaac,1.0000000,Good,Good,0
4746,33980,Isaac,1.0000000,Good,Good,0
4750,34770,Mackay,1.0000000,Good,Good,0
4751,34770,Mackay,1.0000000,Good,Good,0
4753,34770,Mackay,1.0000000,Good,Good,0
4754,34770,Mackay,1.0000000,Good,Good,0
4756,34770,Mackay,1.0000000,Good,Good,0
4757,34770,Mackay,1.0000000,Good,Good,0
4798,34770,Mackay,1.0000000,Good,Good,0
4799,34770,Mackay,1.0000000,Good,Good,0
4800,34770,Mackay,0.0087997,Good,Good,1
4800,37340,Whitsunday,0.9912003,Good,Good,0
4802,37340,Whitsunday,1.0000000,Good,Good,0
4804,37340,Whitsunday,1.0000000,Good,Good,0
4805,37340,Whitsunday,1.0000000,Good,Good,0
4806,31900,Burdekin,1.0000000,Good,Good,0
4807,31900,Burdekin,1.0000000,Good,Good,0
4808,31900,Burdekin,1.0000000,Good,Good,0
4809,31900,Burdekin,1.0000000,Good,Good,0
4810,37010,Townsville,1.0000000,Good,Good,0
4811,37010,Townsville,1.0000000,Good,Good,0
4812,37010,Townsville,1.0000000,Good,Good,0
4814,37010,Townsville,1.0000000,Good,Good,0
4815,37010,Townsville,1.0000000,Good,Good,0
4816,31900,Burdekin,0.0049644,Good,Good,1
4816,32250,Carpentaria,0.0000011,Good,Good,1
4816,32260,Cassowary Coast,0.0623937,Good,Good,0
4816,32310,Charters Towers,0.0957453,Good,Good,0
4816,33200,Flinders (Qld),0.0046439,Good,Good,1
4816,33800,Hinchinbrook,0.0000011,Good,Good,1
4816,34800,McKinlay,0.0005406,Good,Good,1
4816,37010,Townsville,0.6045832,Good,Good,0
4816,33100,Etheridge,0.0007564,Poor,Good,1
4816,35790,Palm Island,0.2263704,Poor,Good,0
4817,32310,Charters Towers,0.0064407,Good,Good,1
4817,37010,Townsville,0.9935593,Good,Good,0
4818,37010,Townsville,1.0000000,Good,Good,0
4819,37010,Townsville,1.0000000,Good,Good,0
4820,32310,Charters Towers,1.0000000,Good,Good,0
4821,33200,Flinders (Qld),1.0000000,Good,Good,0
4822,36300,Richmond,0.9999997,Good,Good,0
4822,32600,Croydon,0.0000003,Poor,Good,1
4823,32250,Carpentaria,0.0731603,Good,Good,0
4823,34800,McKinlay,0.9201676,Good,Good,0
4823,37400,Winton,0.0066610,Good,Good,1
4823,30900,Boulia,0.0000111,Poor,Good,1
4824,32450,Cloncurry,1.0000000,Good,Good,0
4825,32450,Cloncurry,0.0095402,Good,Good,1
4825,35300,Mount Isa,0.9636316,Good,Good,0
4825,70420,Barkly,0.0211347,Poor,Good,0
4825,30900,Boulia,0.0030051,Poor,Good,1
4825,31950,Burke,0.0026884,Poor,Good,1
4828,35300,Mount Isa,1.0000000,Good,Good,0
4829,30900,Boulia,0.7120879,Poor,Good,0
4829,32750,Diamantina,0.2879121,Poor,Good,0
4830,32770,Doomadgee,0.8110526,Acceptable,Good,0
4830,31950,Burke,0.1889474,Poor,Good,0
4849,32260,Cassowary Coast,1.0000000,Good,Good,0
4850,32310,Charters Towers,0.0035760,Good,Good,1
4850,33800,Hinchinbrook,0.9964240,Good,Good,0
4852,32260,Cassowary Coast,1.0000000,Good,Good,0
4854,32260,Cassowary Coast,1.0000000,Good,Good,0
4855,32260,Cassowary Coast,1.0000000,Good,Good,0
4856,32260,Cassowary Coast,1.0000000,Good,Good,0
4858,32260,Cassowary Coast,1.0000000,Good,Good,0
4859,32260,Cassowary Coast,1.0000000,Good,Good,0
4860,32080,Cairns,0.0107625,Good,Good,0
4860,32260,Cassowary Coast,0.9885288,Good,Good,0
4860,36820,Tablelands,0.0007088,Good,Good,1
4861,32080,Cairns,1.0000000,Good,Good,0
4865,32080,Cairns,1.0000000,Good,Good,0
4868,32080,Cairns,1.0000000,Good,Good,0
4869,32080,Cairns,1.0000000,Good,Good,0
4870,32080,Cairns,1.0000000,Good,Good,0
4871,34880,Mareeba,0.1602727,Acceptable,Good,0
4871,32080,Cairns,0.2215144,Good,Good,0
4871,32260,Cassowary Coast,0.2688084,Good,Good,0
4871,32500,Cook,0.0318996,Poor,Good,0
4871,32600,Croydon,0.0219135,Poor,Good,0
4871,33100,Etheridge,0.0594771,Poor,Good,0
4871,37600,Yarrabah,0.2361143,Poor,Good,0
4872,34880,Mareeba,0.3743015,Acceptable,Good,0
4872,36820,Tablelands,0.6256985,Good,Good,0
4873,32810,Douglas,1.0000000,Good,Good,0
4874,37300,Weipa,0.7525285,Acceptable,Good,0
4874,32500,Cook,0.0075304,Poor,Good,1
4874,34830,Mapoon,0.0779632,Poor,Good,0
4874,35670,Napranum,0.1619779,Poor,Good,0
4875,36950,Torres,0.4516416,Poor,Good,0
4875,36960,Torres Strait Island,0.5483584,Poor,Good,0
4876,35780,Northern Peninsula Area,0.9931855,Good,Good,0
4876,36950,Torres,0.0068145,Poor,Good,1
4877,32810,Douglas,1.0000000,Good,Good,0
4878,32080,Cairns,1.0000000,Good,Good,0
4879,32080,Cairns,1.0000000,Good,Good,0
4880,34880,Mareeba,1.0000000,Acceptable,Good,0
4881,34880,Mareeba,1.0000000,Acceptable,Good,0
4882,36820,Tablelands,1.0000000,Good,Good,0
4883,36820,Tablelands,1.0000000,Good,Good,0
4884,36820,Tablelands,1.0000000,Good,Good,0
4885,36820,Tablelands,1.0000000,Good,Good,0
4886,36820,Tablelands,1.0000000,Good,Good,0
4887,34880,Mareeba,0.1324280,Acceptable,Good,0
4887,36820,Tablelands,0.8675720,Good,Good,0
4888,36820,Tablelands,1.0000000,Good,Good,0
4890,32250,Carpentaria,1.0000000,Good,Good,0
4891,32250,Carpentaria,1.0000000,Good,Good,0
4892,34880,Mareeba,0.0097958,Acceptable,Good,1
4892,32250,Carpentaria,0.0050936,Good,Good,1
4892,30250,Aurukun,0.2154494,Poor,Good,0
4892,32500,Cook,0.1170414,Poor,Good,0
4892,34420,Kowanyama,0.2111425,Poor,Good,0
4892,34570,Lockhart River,0.1209391,Poor,Good,0
4892,35250,Mornington,0.1999942,Poor,Good,0
4892,36070,Pormpuraaw,0.1205438,Poor,Good,0
4895,32810,Douglas,0.0208048,Good,Good,0
4895,32500,Cook,0.7059636,Poor,Good,0
4895,33830,Hope Vale,0.2128029,Poor,Good,0
4895,37570,Wujal Wujal,0.0604287,Poor,Good,0
5000,40070,Adelaide,1.0000000,Good,Good,0
5006,40070,Adelaide,1.0000000,Good,Good,0
5007,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5008,41060,Charles Sturt,0.5948941,Acceptable,Good,0
5008,45890,Port Adelaide Enfield,0.4051059,Acceptable,Good,0
5009,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5010,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5011,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5012,41060,Charles Sturt,0.4030327,Acceptable,Good,0
5012,45890,Port Adelaide Enfield,0.5969673,Acceptable,Good,0
5013,41060,Charles Sturt,0.3558674,Acceptable,Good,0
5013,45890,Port Adelaide Enfield,0.6441326,Acceptable,Good,0
5014,41060,Charles Sturt,0.6978440,Acceptable,Good,0
5014,45890,Port Adelaide Enfield,0.3021560,Acceptable,Good,0
5015,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5016,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5017,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5018,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5019,41060,Charles Sturt,0.4835229,Acceptable,Good,0
5019,45890,Port Adelaide Enfield,0.5164771,Acceptable,Good,0
5020,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5021,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5022,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5023,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5024,41060,Charles Sturt,0.6620227,Acceptable,Good,0
5024,48410,West Torrens,0.3379773,Acceptable,Good,0
5025,41060,Charles Sturt,1.0000000,Acceptable,Good,0
5031,48410,West Torrens,1.0000000,Acceptable,Good,0
5032,48410,West Torrens,1.0000000,Acceptable,Good,0
5033,48410,West Torrens,1.0000000,Acceptable,Good,0
5034,47980,Unley,1.0000000,Acceptable,Good,0
5035,47980,Unley,0.7009215,Acceptable,Good,0
5035,48410,West Torrens,0.2990785,Acceptable,Good,0
5037,44060,Marion,0.1482582,Acceptable,Good,0
5037,48410,West Torrens,0.8517418,Acceptable,Good,0
5038,44060,Marion,0.4950974,Acceptable,Good,0
5038,48410,West Torrens,0.5049026,Acceptable,Good,0
5039,44060,Marion,0.4866461,Acceptable,Good,0
5039,44340,Mitcham,0.5133539,Acceptable,Good,0
5040,48410,West Torrens,1.0000000,Acceptable,Good,0
5041,44340,Mitcham,1.0000000,Acceptable,Good,0
5042,44060,Marion,0.3264367,Acceptable,Good,0
5042,44340,Mitcham,0.6735633,Acceptable,Good,0
5043,44060,Marion,1.0000000,Acceptable,Good,0
5044,42600,Holdfast Bay,0.5006444,Acceptable,Good,0
5044,44060,Marion,0.4993556,Acceptable,Good,0
5045,42600,Holdfast Bay,0.9291731,Acceptable,Good,0
5045,48410,West Torrens,0.0708269,Acceptable,Good,0
5046,44060,Marion,1.0000000,Acceptable,Good,0
5047,44060,Marion,0.9291363,Acceptable,Good,0
5047,45340,Onkaparinga,0.0708637,Good,Good,0
5048,42600,Holdfast Bay,0.8014019,Acceptable,Good,0
5048,44060,Marion,0.1985981,Acceptable,Good,0
5049,42600,Holdfast Bay,0.4235092,Acceptable,Good,0
5049,44060,Marion,0.5764908,Acceptable,Good,0
5050,44340,Mitcham,1.0000000,Acceptable,Good,0
5051,44340,Mitcham,0.7978412,Acceptable,Good,0
5051,45340,Onkaparinga,0.2021588,Good,Good,0
5052,40120,Adelaide Hills,0.0007447,Acceptable,Good,1
5052,44340,Mitcham,0.9992553,Acceptable,Good,0
5061,47980,Unley,1.0000000,Acceptable,Good,0
5062,44340,Mitcham,1.0000000,Acceptable,Good,0
5063,47980,Unley,0.8733029,Acceptable,Good,0
5063,40700,Burnside,0.1266971,Poor,Good,0
5064,44340,Mitcham,0.0988641,Acceptable,Good,0
5064,47980,Unley,0.2940782,Acceptable,Good,0
5064,40700,Burnside,0.6070577,Poor,Good,0
5065,40700,Burnside,1.0000000,Poor,Good,0
5066,40120,Adelaide Hills,0.0003272,Acceptable,Good,1
5066,40700,Burnside,0.9996728,Poor,Good,0
5067,45290,Norwood Payneham and St Peters,0.7213985,Acceptable,Good,0
5067,40700,Burnside,0.2786015,Poor,Good,0
5068,45290,Norwood Payneham and St Peters,0.4707232,Acceptable,Good,0
5068,40700,Burnside,0.5292768,Poor,Good,0
5069,45290,Norwood Payneham and St Peters,1.0000000,Acceptable,Good,0
5070,45290,Norwood Payneham and St Peters,1.0000000,Acceptable,Good,0
5072,40120,Adelaide Hills,0.1334405,Acceptable,Good,0
5072,40910,Campbelltown (SA),0.5105730,Acceptable,Good,0
5072,40700,Burnside,0.3559865,Poor,Good,0
5073,40120,Adelaide Hills,0.0220626,Acceptable,Good,0
5073,40910,Campbelltown (SA),0.9779374,Acceptable,Good,0
5074,40910,Campbelltown (SA),1.0000000,Acceptable,Good,0
5075,40910,Campbelltown (SA),0.6401339,Acceptable,Good,0
5075,45890,Port Adelaide Enfield,0.0205801,Acceptable,Good,0
5075,47700,Tea Tree Gully,0.3392860,Good,Good,0
5076,40120,Adelaide Hills,0.0018746,Acceptable,Good,1
5076,40910,Campbelltown (SA),0.9981254,Acceptable,Good,0
5081,46510,Prospect,0.1878057,Acceptable,Good,0
5081,48260,Walkerville,0.8121943,Acceptable,Good,0
5082,41060,Charles Sturt,0.0324173,Acceptable,Good,0
5082,45890,Port Adelaide Enfield,0.0008995,Acceptable,Good,1
5082,46510,Prospect,0.9666832,Acceptable,Good,0
5083,45890,Port Adelaide Enfield,0.4157710,Acceptable,Good,0
5083,46510,Prospect,0.5842290,Acceptable,Good,0
5084,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5085,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5086,45890,Port Adelaide Enfield,0.9065384,Acceptable,Good,0
5086,47700,Tea Tree Gully,0.0934616,Good,Good,0
5087,45890,Port Adelaide Enfield,1.0000000,Acceptable,Good,0
5088,45890,Port Adelaide Enfield,0.1861658,Acceptable,Good,0
5088,47700,Tea Tree Gully,0.8138342,Good,Good,0
5089,47700,Tea Tree Gully,1.0000000,Good,Good,0
5090,47700,Tea Tree Gully,1.0000000,Good,Good,0
5091,47700,Tea Tree Gully,1.0000000,Good,Good,0
5092,47700,Tea Tree Gully,1.0000000,Good,Good,0
5093,45890,Port Adelaide Enfield,0.2205523,Acceptable,Good,0
5093,47140,Salisbury,0.6358752,Good,Good,0
5093,47700,Tea Tree Gully,0.1435725,Good,Good,0
5094,45890,Port Adelaide Enfield,0.9650676,Acceptable,Good,0
5094,47140,Salisbury,0.0349324,Good,Good,0
5095,47140,Salisbury,1.0000000,Good,Good,0
5096,47140,Salisbury,0.9968813,Good,Good,0
5096,47700,Tea Tree Gully,0.0031187,Good,Good,1
5097,47700,Tea Tree Gully,1.0000000,Good,Good,0
5098,45890,Port Adelaide Enfield,0.0305990,Acceptable,Good,0
5098,47140,Salisbury,0.9694010,Good,Good,0
5106,47140,Salisbury,1.0000000,Good,Good,0
5107,47140,Salisbury,1.0000000,Good,Good,0
5108,47140,Salisbury,1.0000000,Good,Good,0
5109,47140,Salisbury,1.0000000,Good,Good,0
5110,45680,Playford,0.1000619,Good,Good,0
5110,47140,Salisbury,0.8999381,Good,Good,0
5111,47140,Salisbury,1.0000000,Good,Good,0
5112,45680,Playford,0.9791014,Good,Good,0
5112,47140,Salisbury,0.0208986,Good,Good,0
5113,45680,Playford,1.0000000,Good,Good,0
5114,40120,Adelaide Hills,0.0048223,Acceptable,Good,1
5114,42030,Gawler,0.0012190,Acceptable,Good,1
5114,45680,Playford,0.9907351,Good,Good,0
5114,47700,Tea Tree Gully,0.0032236,Good,Good,1
5115,42030,Gawler,0.0425708,Acceptable,Good,0
5115,45680,Playford,0.9574292,Good,Good,0
5116,42030,Gawler,0.9874455,Acceptable,Good,0
5116,45680,Playford,0.0125545,Good,Good,0
5117,45680,Playford,1.0000000,Good,Good,0
5118,40310,Barossa,0.0290019,Acceptable,Good,0
5118,42030,Gawler,0.7212499,Acceptable,Good,0
5118,45680,Playford,0.0128891,Good,Good,0
5118,43650,Light,0.2368591,Poor,Good,0
5120,45680,Playford,1.0000000,Good,Good,0
5121,45680,Playford,1.0000000,Good,Good,0
5125,47140,Salisbury,0.0013142,Good,Good,1
5125,47700,Tea Tree Gully,0.9986858,Good,Good,0
5126,47700,Tea Tree Gully,1.0000000,Good,Good,0
5127,47700,Tea Tree Gully,1.0000000,Good,Good,0
5131,40120,Adelaide Hills,0.7509437,Acceptable,Good,0
5131,47700,Tea Tree Gully,0.2490563,Good,Good,0
5132,40120,Adelaide Hills,0.9419768,Acceptable,Good,0
5132,47700,Tea Tree Gully,0.0580232,Good,Good,0
5133,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5134,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5136,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5137,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5138,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5139,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5140,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5141,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5142,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5144,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5150,44340,Mitcham,0.6851166,Acceptable,Good,0
5150,40700,Burnside,0.3148834,Poor,Good,0
5151,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5152,40120,Adelaide Hills,0.9874594,Acceptable,Good,0
5152,44340,Mitcham,0.0125406,Acceptable,Good,0
5153,40120,Adelaide Hills,0.4501371,Acceptable,Good,0
5153,40220,Alexandrina,0.0063118,Good,Good,1
5153,44550,Mount Barker,0.5218446,Good,Good,0
5153,45340,Onkaparinga,0.0217066,Good,Good,0
5154,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5155,40120,Adelaide Hills,0.9965323,Acceptable,Good,0
5155,44550,Mount Barker,0.0034677,Good,Good,1
5156,40120,Adelaide Hills,0.8243390,Acceptable,Good,0
5156,44340,Mitcham,0.1756610,Acceptable,Good,0
5157,40120,Adelaide Hills,0.0026210,Acceptable,Good,1
5157,40220,Alexandrina,0.1342893,Good,Good,0
5157,44550,Mount Barker,0.0441774,Good,Good,0
5157,45340,Onkaparinga,0.8189124,Good,Good,0
5158,44060,Marion,0.9071930,Acceptable,Good,0
5158,45340,Onkaparinga,0.0928070,Good,Good,0
5159,45340,Onkaparinga,1.0000000,Good,Good,0
5160,45340,Onkaparinga,1.0000000,Good,Good,0
5161,45340,Onkaparinga,1.0000000,Good,Good,0
5162,45340,Onkaparinga,1.0000000,Good,Good,0
5163,45340,Onkaparinga,1.0000000,Good,Good,0
5164,45340,Onkaparinga,1.0000000,Good,Good,0
5165,45340,Onkaparinga,1.0000000,Good,Good,0
5166,45340,Onkaparinga,1.0000000,Good,Good,0
5167,45340,Onkaparinga,1.0000000,Good,Good,0
5168,45340,Onkaparinga,1.0000000,Good,Good,0
5169,45340,Onkaparinga,1.0000000,Good,Good,0
5170,45340,Onkaparinga,1.0000000,Good,Good,0
5171,45340,Onkaparinga,1.0000000,Good,Good,0
5172,40220,Alexandrina,0.2009549,Good,Good,0
5172,45340,Onkaparinga,0.7966569,Good,Good,0
5172,48750,Yankalilla,0.0023882,Good,Good,1
5173,45340,Onkaparinga,1.0000000,Good,Good,0
5174,45340,Onkaparinga,0.9933623,Good,Good,0
5174,48750,Yankalilla,0.0066377,Good,Good,1
5201,40220,Alexandrina,0.1173160,Good,Good,0
5201,44550,Mount Barker,0.8585672,Good,Good,0
5201,45340,Onkaparinga,0.0241168,Good,Good,0
5202,40220,Alexandrina,0.0014857,Good,Good,1
5202,48050,Victor Harbor,0.1211292,Good,Good,0
5202,48750,Yankalilla,0.8773851,Good,Good,0
5203,48750,Yankalilla,1.0000000,Good,Good,0
5204,48750,Yankalilla,1.0000000,Good,Good,0
5210,40220,Alexandrina,0.9859534,Good,Good,0
5210,48750,Yankalilla,0.0140466,Good,Good,0
5211,40220,Alexandrina,0.0322889,Good,Good,0
5211,48050,Victor Harbor,0.9513806,Good,Good,0
5211,48750,Yankalilla,0.0163305,Good,Good,0
5212,40220,Alexandrina,1.0000000,Good,Good,0
5213,40220,Alexandrina,1.0000000,Good,Good,0
5214,40220,Alexandrina,1.0000000,Good,Good,0
5220,42750,Kangaroo Island,1.0000000,Good,Good,0
5221,42750,Kangaroo Island,1.0000000,Good,Good,0
5222,42750,Kangaroo Island,1.0000000,Good,Good,0
5223,42750,Kangaroo Island,1.0000000,Good,Good,0
5231,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5232,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5233,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5234,40120,Adelaide Hills,0.9939487,Acceptable,Good,0
5234,44210,Mid Murray,0.0060513,Acceptable,Good,1
5235,40120,Adelaide Hills,0.0222862,Acceptable,Good,0
5235,40310,Barossa,0.9286542,Acceptable,Good,0
5235,44210,Mid Murray,0.0490596,Acceptable,Good,0
5236,44210,Mid Murray,0.9937149,Acceptable,Good,0
5236,44550,Mount Barker,0.0062851,Good,Good,1
5237,44210,Mid Murray,1.0000000,Acceptable,Good,0
5238,44210,Mid Murray,0.9835303,Acceptable,Good,0
5238,43080,Karoonda East Murray,0.0164697,Good,Good,0
5240,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5241,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5242,40120,Adelaide Hills,1.0000000,Acceptable,Good,0
5243,40120,Adelaide Hills,0.9839009,Acceptable,Good,0
5243,44550,Mount Barker,0.0160991,Good,Good,0
5244,40120,Adelaide Hills,0.8893215,Acceptable,Good,0
5244,44210,Mid Murray,0.0119379,Acceptable,Good,0
5244,44550,Mount Barker,0.0987406,Good,Good,0
5245,40120,Adelaide Hills,0.0605504,Acceptable,Good,0
5245,44550,Mount Barker,0.9394496,Good,Good,0
5250,44550,Mount Barker,1.0000000,Good,Good,0
5251,44550,Mount Barker,1.0000000,Good,Good,0
5252,40120,Adelaide Hills,0.0009552,Acceptable,Good,1
5252,44550,Mount Barker,0.9990448,Good,Good,0
5253,44210,Mid Murray,0.0003198,Acceptable,Good,1
5253,45040,Murray Bridge,0.9996802,Good,Good,0
5254,44210,Mid Murray,0.1129848,Acceptable,Good,0
5254,44550,Mount Barker,0.1224794,Good,Good,0
5254,45040,Murray Bridge,0.7645358,Good,Good,0
5255,40220,Alexandrina,0.9952248,Good,Good,0
5255,45040,Murray Bridge,0.0047752,Good,Good,1
5256,40220,Alexandrina,1.0000000,Good,Good,0
5259,47800,Coorong,0.5517381,Good,Good,0
5259,45040,Murray Bridge,0.4482619,Good,Good,0
5260,47800,Coorong,1.0000000,Good,Good,0
5261,47800,Coorong,1.0000000,Good,Good,0
5262,45090,Naracoorte Lucindale,1.0000000,Good,Good,0
5263,48340,Wattle Range,1.0000000,Good,Good,0
5264,43360,Kingston (SA),0.0027576,Acceptable,Good,1
5264,47800,Coorong,0.9972424,Good,Good,0
5265,47800,Coorong,1.0000000,Good,Good,0
5266,47800,Coorong,1.0000000,Good,Good,0
5267,47800,Coorong,0.0311248,Good,Good,0
5267,47630,Tatiara,0.9688752,Good,Good,0
5268,47630,Tatiara,1.0000000,Good,Good,0
